artist,track_name,track_id,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,popularity
Harris Jayaraj,"Vaadi Vaadi - From ""Think Originals""",1HlFW7pdHXBVVMpgldFUky,,0.79,0.754,1,-5.413,0,0.0547,0.00184,0.111,0.527,85.045,224992,
Priya Ragu,Adalam Va!,0BJkSAC37xEAJW2a9yTeoq,,0.803,0.798,7,-3.993,1,0.0877,0.000225,0.209,0.817,118.993,142102,
Siddhu Kumar,"Adipoli (From ""Think Originals"")",1rvJahl2EPy25dSsBNzTr4,,0.573,0.6,0,-7.751,1,0.3,7.65e-06,0.15,0.706,149.982,172750,
Stephen Zechariah,Saaral Mazhaiyaa - Reprise,1qqxNmJwUd668THVbrLk7o,,0.536,0.304,4,-11.973,0,0.0294,0.000973,0.166,0.329,134.809,193190,
Achu,Kannama,5OXXJA8UBeMCPCMmo4vlGV,,0.789,0.504,2,-10.742,1,0.0631,0.00106,0.397,0.65,108.016,209000,
A.R. Rahman,Vanakkam Chennai Chess,3nKjI33yYyIi9sCrvjEuI9,,0.715,0.391,8,-11.393,1,0.189,0.004,0.0767,0.549,172.007,174070,
G. V. Prakash,Ellame Jolly Dhaan,71VtW2RMqdKGw1Se5e4Z8U,,0.801,0.533,0,-13.255,1,0.0708,0.00734,0.0874,0.885,105.009,222000,
Santhosh Dhayanidhi,Kutty Pattas,7AHKnQ6XB5l7GL4pTJWLZn,,0.895,0.467,5,-10.48,0,0.199,0.0,0.0802,0.742,132.955,239104,
Hiphop Tamizha,Oorukaaran,72OE3wxjzKlgiqYyKxmJxo,,0.717,0.886,6,-4.746,0,0.247,0.0,0.143,0.407,159.975,158702,
Dhvani Bhanushali,CANDY (Tamil),7eMR6znxNqS0eHBiX62kOr,,0.706,0.818,11,-7.559,0,0.0597,0.000149,0.197,0.112,101.001,182737,
Premgi Amaren,Love You Baby,77RuC4HaDgvx4UjmpdDWap,,0.912,0.932,7,-4.07,0,0.057,0.0015,0.679,0.794,110.987,198919,
Teejay,Hello Kekudha,3azvOUqwGN8n0Palq5qSkL,,0.451,0.547,2,-8.822,1,0.0479,0.0659,0.141,0.0796,119.359,262000,
Vivek - Mervin,Orasaadha - Madras Gig,7fec0UcxeHVe6kHIez2GSs,,0.587,0.776,0,-4.892,1,0.0807,0.0,0.109,0.606,159.906,235500,
Teejay,Thean Kudika,3mFCOJxMugGr2q7KyNG0Zj,,0.614,0.588,3,-6.155,0,0.0323,6.18e-06,0.131,0.431,135.84,254453,
Arul Raj,Vaadi En Chellakutty,4kn6th3uhNQtDxOrizmGuc,,0.684,0.848,1,-8.026,1,0.281,0.000517,0.349,0.683,82.449,196182,
Dev Major,"Rani (From ""Think Specials"")",1W2x8TRCZs9xTwzSmYm0fv,,0.816,0.664,9,-7.44,1,0.0729,2.01e-06,0.355,0.253,99.99,199584,
ADK,Thuppuran,1lydse8hLlKcYXToArzzmy,,0.886,0.723,5,-3.604,0,0.271,4.74e-05,0.169,0.754,121.215,174976,
Vivek - Mervin,Gaandu Kannamma,7eS07q4Ft2ySmiH7NalStq,,0.845,0.798,9,-7.018,1,0.153,1.48e-05,0.304,0.888,89.952,205000,
Leon James,Kanne Kanne - Madras Gig,6FJamQryHRITSdGXQFsWyg,,0.736,0.76,0,-4.929,0,0.0533,0.0,0.121,0.491,90.044,231167,
Rahul Nambiar,Ada Maamu Idhu Namma Gameu,0SuPAZqBTXYP8pR4qeyyWN,,0.781,0.614,11,-10.344,0,0.0762,0.0194,0.271,0.662,105.952,227213,
Vijai Bulganin,Inneram Indha Neram,3M4PpixFma16wWsBCNFZol,,0.679,0.541,10,-8.923,1,0.0342,0.0,0.103,0.431,120.034,325519,
Arul Raj,Hey Singari,5gwIXB335XKUb6tMlGepQv,,0.72,0.637,0,-8.666,0,0.102,6.51e-05,0.363,0.656,135.991,231925,
ofRO,"Semma Bodha (From ""Think Originals"")",4tugggYmgNVjmMPIMzLC45,,0.869,0.394,2,-7.763,0,0.341,0.0,0.122,0.154,129.137,196125,
Dharan Kumar,Asku Maaro,4gmZ9uup1Jl1AyzLGHdgDQ,,0.85,0.834,4,-4.118,0,0.106,1.71e-05,0.136,0.908,106.003,240334,
ADY KRIZ,"Vennilavum Ponninadhiyum (From ""Think Specials"")",6l0zMrCEPTC1tIHRXqjwg2,,0.629,0.309,3,-13.756,0,0.0537,0.0282,0.117,0.491,120.058,193920,
Jerard Felix,Gundumalli,5waLRPKzyDauC9BT0R4Ozw,,0.829,0.539,2,-8.204,1,0.0466,0.0,0.293,0.917,141.084,215587,
K. Sivaangi,No No No No,5zhc2q6kHhDuaZzmrGWW25,,0.803,0.708,6,-8.164,1,0.136,2.48e-05,0.113,0.678,99.017,273939,
Anand Kashinath,Kaathadi,5FlpkXMsHB5C8bjOErpQuy,,0.727,0.443,1,-8.757,0,0.0572,0.333,0.116,0.753,135.106,203375,
Benny Dayal,Enna Vazhka Da,4bFKAmieHh5xBhp9tEiC4a,,0.807,0.645,7,-10.351,0,0.138,1.84e-06,0.262,0.616,112.422,181433,
Ken,Vaada Raasa,6RfgIiqwQNi6b1n0qaa6g0,,0.565,0.936,5,-3.721,1,0.33,1.55e-05,0.0534,0.563,137.467,236640,
Godson Rudolph,Criminal Crush,0C5skNioyn4PTer8PiPXVo,,0.643,0.547,9,-11.036,0,0.157,0.0,0.16,0.419,90.032,227875,
Silambarasan TR,Thappu Pannitten,6fXwGmqxa8AAN839uHwhAd,,0.776,0.461,4,-7.393,0,0.112,0.0,0.128,0.725,139.962,257754,
Dhee,Enjoy Enjaami,1baHxgYktT8eDdmtTozJF9,,0.856,0.709,3,-7.432,0,0.222,0.000209,0.225,0.856,110.009,279500,
ADY KRIZ,LONER,5pcqNH2mzwJXwq4R8Plt8G,,0.784,0.403,1,-12.73,1,0.0372,4.31e-05,0.0571,0.637,138.025,183048,
Santhosh Dhayanidhi,Raati - Madras Gig,35ao2ZiLc7e3Qztk0fGX88,,0.643,0.684,4,-7.559,1,0.0553,2.29e-05,0.182,0.798,145.532,235000,
Anirudh Ravichander,"Enakenna Yaarum Illaye (From ""Aakko"")",6sAdmaffuMijDszeFrGF1H,,0.571,0.818,5,-3.926,0,0.0857,0.0,0.16,0.781,160.036,260813,
Hiphop Tamizha,Net Ah Thorandha,0nxPR7AGBDiz0VpnL6e3Is,,0.853,0.664,8,-6.62,1,0.0824,0.0,0.0942,0.684,110.057,213479,
Anirudh Ravichander,Avalukena,6nP69wy9Y1PonStmqt33uk,,0.5,0.374,2,-10.043,1,0.0348,0.000438,0.0828,0.425,79.992,287786,
TeeJay Arunachalam,Kuru Kure,75XFlO98uPiuuV3GLld4x5,,0.667,0.609,0,-7.312,0,0.0355,0.0,0.131,0.467,92.018,229565,
Silambarasan TR,Love Anthem For World Peace - STR,08lOkRQHSldxKtsyoRWtbK,,0.789,0.794,0,-4.361,1,0.038,0.000172,0.162,0.553,95.999,115627,
SATTHIA,Rangoli,0GIvaUq2zX44ukvc0kDIPb,,0.667,0.862,7,-7.545,1,0.0934,0.0,0.339,0.588,100.048,220800,
Stephen Zechariah,Alli Pookal,6CaZXWM3DWjQK73kK0nty7,,0.6,0.693,7,-7.574,0,0.0286,0.000819,0.188,0.541,148.056,241922,
Saran Z,Ennavaley,1pM9kwOy7CnjRNVzOHJ2kf,,0.764,0.706,11,-6.828,0,0.0779,0.0,0.0668,0.576,104.914,243949,
Achu,Aathalu Aathalu,1GvSQl8QWkPKmWACyrsL0o,,0.845,0.59,4,-9.263,0,0.0984,0.00356,0.239,0.829,125.924,286667,
Siddarth,Nalla Paatu,15lC9ZuJsA2ZF6x7Zdwo48,,0.655,0.509,2,-8.577,0,0.0588,0.0,0.0967,0.33,160.045,292000,
Sophia Akkara,Habibi,1fpMcyCESIPDTdIzSP9jQ4,,0.828,0.707,9,-5.644,0,0.0363,0.000207,0.215,0.647,104.951,262000,
Nishan K,Azhage (feat. Thenuja),5szu1Pw8t4g7hRJmbGKT5Y,,0.578,0.326,8,-13.996,0,0.0343,0.00901,0.139,0.0996,89.989,272065,
Teejay,Enaku Oru Aasai,1mdOpWzveMSmwq6wct0vEz,,0.667,0.554,2,-8.421,0,0.0334,0.0,0.134,0.392,130.022,310160,
Nucleya,Tamil Fever,1sqyTPo2OD15U3zpepBzsC,,0.747,0.892,2,-8.161,0,0.0329,0.185,0.0945,0.895,130.031,240000,
Psychomantra,Sikki Sikki Thavikiren,0hfzi8iJw4AeQNL6FVCvVK,,0.684,0.759,1,-4.684,1,0.0381,0.000147,0.0972,0.345,102.972,287851,
Yuvan Shankar Raja,Rasaathi Nenja - Madras Gig Season 2,0H1Uhrit1CxZzGBgsAz4at,,0.618,0.544,6,-6.336,1,0.0475,0.0,0.0746,0.322,91.999,287045,
Nishan K,Girlfriend (feat. Black Kaalai),18dzpdp7g87wNgOFoNl1dt,,0.763,0.531,8,-7.297,1,0.0558,0.0,0.103,0.419,100.024,198048,
Mc Sai,Ennoda Saripathi,3r8dAsKqyHM8GqeKRBgvC9,,0.683,0.839,7,-5.031,1,0.287,1.86e-06,0.0936,0.521,190.015,207789,
Havoc Brothers,Somberi,40MlMSv2kkmph6XhYMOovm,,0.707,0.795,1,-5.7,0,0.234,0.0,0.0922,0.612,187.927,236143,
Sanjana Divaker Kalmanje,Avizhaai - Madras Gig Season 2,0SCmW4D97Eyc6gszk16ICa,,0.702,0.655,6,-8.482,1,0.0321,0.00306,0.0722,0.66,120.016,261756,
Stephen Zechariah,Usuraiya Tholaichaen,12D1SCxBRDjbROUa5GQkf1,,0.567,0.585,9,-9.32,0,0.0329,4.84e-06,0.115,0.374,99.935,339443,
Viveck Ji,Graamatthu Ponnu,4ou4f3FZex2hUo3QEg7JOk,,0.86,0.816,9,-5.237,0,0.0531,0.0,0.143,0.951,135.014,252100,
Mugen Rao,Pogiren,4beibTdsFNXHq7bosci34R,,0.455,0.774,11,-7.744,0,0.0569,0.0,0.131,0.215,142.032,243373,
Mugen Rao,Abinaya,4FUYIGcLpLMzBCx1HLL4sR,,0.601,0.517,5,-8.55,0,0.0818,0.0,0.0814,0.484,84.856,198995,
Mc Raj,Meendum Varuven,5XIhBHQXgcSPQUlX7bNb83,,0.602,0.748,1,-5.143,1,0.0781,0.0,0.11,0.532,169.954,288157,
Havoc Brothers,Love Me Again,7nWjhK79l5g6yocZvlvLOB,,0.58,0.655,5,-7.96,0,0.095,0.0,0.11,0.453,163.987,278605,
A.R. Rahman,Thayya Thayya,6otKKnSdVkg0OYGdJIK9NM,,0.762,0.661,2,-13.127,1,0.168,0.0,0.063,0.515,89.985,409025,
Sid Sriram,"Kaadhal En Kaviye - From ""Salmon 3D""",6XYQvYJzHjK5150Vl7NKfJ,,0.625,0.34,6,-10.754,1,0.0371,1.28e-06,0.137,0.396,139.982,311558,
Stephen Zechariah,Adi Penne,6XmBh5HSdVzEAaqzEftL9t,,0.591,0.648,7,-7.556,0,0.0392,0.0,0.382,0.423,107.978,301863,
Siddhu Kumar,"Adipoli (From ""Think Originals"")",1rvJahl2EPy25dSsBNzTr4,,0.573,0.6,0,-7.751,1,0.3,7.65e-06,0.15,0.706,149.982,172750,
Bala,Otha Thamarai - Original Soundtrack,7e97QgqoYTXOj1s7JI0dHR,,0.541,0.744,7,-6.191,0,0.295,0.0,0.26,0.877,194.976,219923,
Abhishek C S,Yaathi Yaathi,36d0fy3TbyWFR4mth7hpVd,,0.749,0.863,6,-6.287,0,0.215,0.0,0.108,0.506,119.937,239750,
Mugen Rao,Pogiren,4beibTdsFNXHq7bosci34R,,0.455,0.774,11,-7.744,0,0.0569,0.0,0.131,0.215,142.032,243373,
Thaman S,Samajavaragamana,3j9DrRebdWK1jkpOw9FZUy,,0.568,0.663,8,-6.179,1,0.0345,4.82e-05,0.124,0.808,165.203,219818,
G. V. Prakash,Pookkal Pookkum,7hMKAmUlUUYa5qEiHWK4bk,,0.589,0.424,4,-12.006,0,0.0359,0.00381,0.169,0.561,119.823,396467,
Various Artists,Kanave Kanave,6sPW145Y3LSXd4p1LjBOcS,,0.47,0.513,9,-10.076,0,0.0294,6.5e-06,0.123,0.477,95.015,284784,
Anirudh Ravichander,Idhazhin Oram - The Innocence of Love,6NwEpX2JUWHVKWfDDfcqC4,,0.65,0.783,7,-6.197,0,0.0377,3.71e-06,0.182,0.302,109.959,204867,
A.R. Rahman,Kadhal Sadugudu,4vP3rarKvrhtcK2umoyq65,,0.76,0.272,7,-17.96,0,0.0493,4.73e-06,0.115,0.372,87.981,275587,
Anirudh Ravichander,"Nanbiye - From ""Teddy""",1AdLxSuPIZRsIp7IM743dE,,0.405,0.661,9,-4.897,0,0.0335,0.0,0.111,0.583,108.03,266251,
Gold Devaraj,"Alagiya Sirukki (From ""Ka Pae Ranasingam"")",3MAc337n7ky2L7BJNTEyBQ,,0.615,0.649,2,-7.736,1,0.177,0.0,0.117,0.676,99.713,301325,
Sam C.S.,Kannamma,45THyhjDbYhNU7bDrTTUK6,,0.729,0.695,1,-8.524,1,0.0312,0.000621,0.113,0.599,127.992,256946,
Harris Jayaraj,Dhimu Dhimu,6old0mA1IHi5lw2yLv3ri6,,0.643,0.478,0,-9.376,1,0.0274,0.000371,0.118,0.317,93.418,329840,
A.R. Rahman,Mental Manadhil,4mOmWSdTmf6fSAibGWCKp7,,0.568,0.886,6,-7.983,0,0.081,3.4e-05,0.361,0.846,160.054,205759,
Rajesh Murugesan,Kadhal Yennulle,5eoah7D3oxCqz6n0clmC0I,,0.638,0.581,1,-7.36,1,0.0255,2.76e-05,0.061,0.613,103.907,281907,
Anirudh Ravichander,"Enakenna Yaarum Illaye (From ""Aakko"")",6sAdmaffuMijDszeFrGF1H,,0.571,0.818,5,-3.926,0,0.0857,0.0,0.16,0.781,160.036,260813,
Yuvan Shankar Raja,Kaadhal Endral,5jXrULyYKHjkAMk4TXZFoG,,0.638,0.324,0,-7.787,0,0.0321,3.35e-05,0.151,0.446,129.932,87133,
A.R. Rahman,"Kan Pesum Varthaigal (From ""7/G Rainbow Colony"")",6YDJ4XEYgW0jbn8WDZCfsB,,0.77,0.731,10,-9.328,0,0.0597,0.0255,0.0746,0.856,80.99,348291,
Radhan,Edharkadi - Male,4Jx9JX7oeFCUQ63tGLHI7n,,0.461,0.4,5,-7.277,0,0.0341,0.0,0.177,0.416,182.857,249077,
Sid Sriram,"Thaarame Thaarame - From ""Kadaram Kondan""",2x1R5G71p2UsLEQtH6gtdL,,0.6,0.531,0,-6.5,1,0.0336,0.0,0.108,0.308,139.911,228214,
Hiphop Tamizha,Azhage,2Racq7HrXkYvF8w9zXvlTp,,0.717,0.79,7,-6.418,0,0.0342,0.0,0.0871,0.536,128.123,218158,
Harris Jayaraj,Yamma Yamma,1dmTEETgoWQVeNZb1g8dZc,,0.581,0.431,2,-10.364,1,0.0353,4.65e-05,0.134,0.446,88.809,366507,
Various Artists,Kadhal Valarthen,2zTr8wJO9ZAYDJkpWC1Kpe,,0.715,0.641,5,-7.273,0,0.0516,1.87e-06,0.137,0.515,122.93,449613,
A.R. Rahman,New York,1nIKu3frmTmAoeMb2vCzkg,,0.654,0.726,0,-8.594,1,0.0276,0.000406,0.0743,0.583,127.031,378240,
Yuvan Shankar Raja,Oru Naalaikkul,18ONQnZsstfBATeq0yusPN,,0.706,0.735,6,-7.564,1,0.0322,0.0165,0.107,0.827,119.969,340067,
Yuvan Shankar Raja,Iragai Poley,3FRLxtpSk9BxxnxdS6I4jq,,0.875,0.539,3,-8.364,0,0.0367,0.0047,0.116,0.305,115.004,317739,
Various Artists,Yedho Ondru,6ZsNSfsiwk3ufxbqIrw9LB,,0.716,0.532,9,-8.045,0,0.0358,1.4e-06,0.103,0.784,99.959,336627,
G. V. Prakash,Yaar Indha Saalai Oram,6Ro16W3cg8dg7um9aRLWAj,,0.471,0.453,4,-8.354,0,0.0971,4.02e-05,0.244,0.587,116.013,315493,
Mani Sharma,Minnalai Pidithu,33tgI2qjeokRijrj6N2KjB,,0.683,0.515,7,-11.644,1,0.0751,1.33e-06,0.174,0.756,141.034,291600,
A.R. Rahman,Mazhai Kuruvi,76UZxtnQZvglMQQbGFYmWx,,0.772,0.478,2,-11.146,1,0.0371,0.00203,0.111,0.245,130.052,348207,
Harris Jayaraj,Ava Enna,1wIfq9Zul77qAtokyLTlXr,,0.594,0.454,5,-9.422,0,0.0755,3.83e-05,0.0736,0.705,133.825,318493,
Sam C.S.,"Yaaradiyo - From ""Gorilla""",1s3GJmmFs9TfcwV8s6z1sk,,0.692,0.64,4,-6.472,0,0.0585,0.0,0.178,0.316,95.979,228585,
Harris Jayaraj,Kathalikkum,4dOmlRarwG6KLPZyeSDOye,,0.786,0.794,9,-8.353,0,0.0462,0.000216,0.128,0.914,126.141,264640,
A.R. Rahman,Anbendra Mazhaiyilae,107P4JE6zzMx7bd227vuSu,,0.643,0.319,6,-11.613,1,0.0318,1.68e-06,0.149,0.603,90.959,351720,
Various Artists,Kannalane,4MjXW86w9ydN47FS8o728u,,0.583,0.583,4,-6.464,0,0.0554,0.0,0.0911,0.566,126.854,352096,
A.R. Rahman,Poongatrile,0lVVSxwaEmStgTECv4JSTM,,0.75,0.341,11,-13.368,0,0.0381,0.0,0.0951,0.602,121.999,340874,
A.R. Rahman,Nilamay Poru Nilamy - Land,4Bp1MthPY12bay2GrESHoX,,0.715,0.513,2,-9.682,1,0.0698,2.53e-05,0.0611,0.806,169.905,324813,
Vasanthakumar B,Vinmeen vithaiyil,3e7joJFs6Udgg0WWgZS7M5,,0.73,0.195,11,-15.44,0,0.0397,0.000119,0.105,0.525,100.043,96000,
Yuvan Shankar Raja,Idhu Varai,6dZCuf6SGn2rh9q94JBLlv,,0.67,0.517,5,-6.963,0,0.039,2.49e-05,0.217,0.615,77.514,284480,
A.R. Rahman,Nadhiyae Nadhiyae,3r9TfIOkOIM2Uwr5IW0sxP,,0.398,0.39,2,-11.841,1,0.097,0.0,0.946,0.266,74.727,409307,
D. Imman,Azhagiya Asura,7pEEDes46F7UziNTq1a9vV,,0.753,0.489,2,-10.315,1,0.0809,0.0,0.0219,0.676,77.991,261760,
Jakes Bejoy,"Thaalam Thattum - From ""Kanam""",53h68NEzgGOOD79AThzMlR,,0.862,0.439,7,-10.397,1,0.064,2.3e-06,0.0861,0.575,94.98,324985,
John Newman,Love Me Again,5TbzAWWc5eJaANpA9kfGCd,,0.495,0.894,2,-4.814,0,0.0441,0.000596,0.103,0.213,126.03,239894,
Thaman S,Gore Gore,7trUHb23ZlUAPx4SHO5kDB,,0.773,0.794,5,-4.146,0,0.0426,0.0139,0.0447,0.821,92.015,314160,
Eminem,Wicked Ways,7375G4bVbR2H4r5ogMocDd,,0.708,0.804,5,-6.527,0,0.364,0.0,0.488,0.135,137.979,391220,
Eminem,Not Afraid,7Ie9W94M7OjPoZVV216Xus,,0.855,0.954,0,-1.19,0,0.264,0.0,0.205,0.668,114.635,248133,
Eminem,Till I Collapse,4xkOaSrkexMciUUogZKVTS,,0.548,0.847,1,-3.237,1,0.186,0.0,0.0816,0.1,171.447,297787,
Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",5Z01UMMf7V1o0MzF86s6WJ,,0.692,0.744,2,-4.565,1,0.257,0.000423,0.359,0.0612,171.374,326467,
Eminem,*******,3qaBnyHkYe8ArxBxkr8iDc,,0.527,0.914,1,-2.357,1,0.359,0.0,0.67,0.506,174.138,290683,
Eminem,Space Bound,0sHW1jXe6Sou3437gJQNGA,,0.668,0.886,0,-3.474,1,0.117,0.0,0.459,0.503,142.002,278640,
Eminem,Crack A Bottle,4dK00wCxlqWEeN8BoM1BHT,,0.516,0.874,9,-2.571,1,0.186,0.0,0.173,0.391,169.561,297520,
Eminem,Survival,4KmyK4XrM3tbfhLrjobeap,,0.459,0.899,2,-2.978,1,0.21,0.0,0.126,0.437,176.384,272417,
Eminem,Rap God,7xB3TwyZMOnKcF50RIXh5b,,0.708,0.843,7,-2.66,1,0.314,0.0,0.799,0.625,148.14,363521,
Various Artists,Kings Never Die,4uX7M3U4I1nsZ7SFM4XNCn,,0.771,0.896,4,-5.289,0,0.129,0.0,0.204,0.0593,112.505,296133,
Various Artists,Phenomenal,4e5lEqydMatcEio6ef9Dpf,,0.64,0.841,1,-2.426,0,0.0466,0.0,0.0457,0.0471,121.075,282547,
Various Artists,Beast - Southpaw Remix,2fWSwWmKRuyioqIzOzuQGo,,0.596,0.947,9,-4.514,1,0.218,0.0,0.888,0.555,143.991,279373,
Eminem,Untitled,44ut2KJnt0HQMnUaMlDv9W,,0.857,0.841,11,-2.839,1,0.103,0.0,0.161,0.74,112.023,194440,
Eminem,Survival,3stOygN0I7CIvkEB2LJGbv,,0.459,0.899,2,-2.978,1,0.21,0.0,0.126,0.437,176.384,272417,
The White Stripes,Seven Nation Army,3ctoHckjyd13eBi2IDw2Ip,,0.75,0.462,0,-7.664,1,0.0779,0.545,0.307,0.309,123.865,231800,
The White Stripes,Blue Orchid,1JJJQYklfk5ayxyYQgD5FO,,0.482,0.654,10,-8.4,0,0.316,1.15e-05,0.27,0.655,151.269,157560,
Avicii,Shame On Me - Avicii By Avicii,3FHVgWirraiztByoWz0pD7,,0.611,0.844,1,-5.134,1,0.178,0.00439,0.0483,0.353,193.991,236147,
KONGOS,Come with Me Now,2kWowW0k4oFymhkr7LmvzO,,0.654,0.726,10,-3.803,0,0.0401,6.35e-05,0.0618,0.728,103.987,211960,
Young the Giant,My Body,1KDYN3odJHnj9pqGHN3FVs,,0.488,0.909,10,-6.591,1,0.0929,1.02e-05,0.456,0.643,129.774,244400,
Macklemore & Ryan Lewis,Wing$,56LYsQITV7nEggGBVuu846,,0.399,0.599,3,-6.987,1,0.204,0.0,0.188,0.0911,73.051,299600,
Kendrick Lamar,HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,,0.908,0.621,1,-6.638,0,0.102,5.39e-05,0.0958,0.421,150.011,177000,
Kendrick Lamar,DNA.,6HZILIRieu8S0iqY8kIKhj,,0.638,0.523,1,-6.664,1,0.357,0.0,0.0842,0.422,139.913,185947,
Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,6SwRhMLwNqEi6alNPVG00n,,0.658,0.535,9,-8.983,0,0.0573,0.0,0.2,0.419,110.684,227360,
Future,Mask Off,3rOSwuTsUlJp0Pu0MkN8r8,,0.833,0.434,2,-8.795,1,0.431,0.0219,0.165,0.281,150.062,204600,
Portugal. The Man,So Young,4SNtyKNyYJ8ERT7YLlnFBr,,0.671,0.445,4,-7.842,0,0.0291,5.93e-05,0.155,0.811,75.996,246480,
Tech N9ne,Dysfunctional,6HIXmNNo0xU97LSifp8j2b,,0.774,0.825,10,-4.308,0,0.291,0.0,0.491,0.542,79.972,240160,
Anirudh Ravichander,"Pathala Pathala (From ""Vikram"")",5WWplXimzIjlJiN2N7T9Q3,,0.826,0.779,0,-5.609,1,0.375,0.0,0.0657,0.936,130.091,211385,
Anirudh Ravichander,"Beast Mode (From ""Beast"")",1aQ58u4guUf999iQX3J2HF,,0.584,0.847,2,-5.106,1,0.0933,0.000525,0.333,0.371,170.983,220351,
Devi Sri Prasad,Adada Adada,43zT3oDEP3I5FiZWugfqCZ,,0.876,0.834,7,-4.653,1,0.137,0.00021,0.108,0.788,103.012,245629,
Kannan,Oru Sooravali,1gj9TW1gWih3zbQeHPBy8g,,0.565,0.881,3,-4.568,0,0.0733,0.00872,0.33,0.787,180.0,148558,
Pradeep Kumar,Idhayam Love (Megamo Aval),1t99uhmctVeG4FbC5giRCM,,0.296,0.298,0,-10.167,1,0.0295,6.6e-06,0.0909,0.243,178.292,291121,
Ghibran,Enthaaraa Enthaaraa,0BUAsqNC3bCIBuhOE1JqTt,,0.595,0.759,7,-5.623,0,0.0321,0.000307,0.123,0.391,104.997,279929,
Shekar Chandra,"Baguntundhi Nuvvu Navvithe (From ""Atithi Devobhava"")",18JVTOKs9ghqPLtkMeqffL,,0.76,0.443,6,-9.128,0,0.0426,0.000797,0.0957,0.632,123.959,222581,
Rajesh Roshan,Un Pol Yaarum Illai,2H8ovupgwtDmDSScUfPQCf,,0.69,0.705,5,-7.354,1,0.0296,6.15e-06,0.142,0.596,139.931,373330,
A.R. Rahman,Anbil Avan,1QuZBM0iHDlr1oRVyeZypC,,0.731,0.901,8,-5.881,1,0.0308,0.0254,0.0577,0.944,133.039,251973,
Yuvan Shankar Raja,"Thuli Thuli (From ""Paiya"")",4xd8fO9NUlWWrEH2dTo3ma,,0.706,0.528,7,-7.431,0,0.0312,0.0019,0.112,0.634,92.021,283347,
G. V. Prakash,Pookkal Pookkum,7hMKAmUlUUYa5qEiHWK4bk,,0.589,0.424,4,-12.006,0,0.0359,0.00381,0.169,0.561,119.823,396467,
Anirudh Ravichander,Po Nee Po - The Pain of Love,6zdikHQs2PBFgGIZBxqOeV,,0.549,0.619,4,-6.924,0,0.0344,7.67e-06,0.146,0.407,90.034,251787,
Anirudh Ravichander,"Jalabulajangu (From ""Don"")",4HdzYTQiouB9BVYX7JOrhh,,0.635,0.823,7,-5.437,0,0.153,0.0,0.0481,0.457,151.047,202608,
Anirudh Ravichander,"Naan Pizhai (From ""Kaathuvaakula Rendu Kaadhal"")",1UUgngRGzFWfgpyN0WAN1r,,0.401,0.488,2,-8.417,1,0.0288,0.0,0.124,0.455,149.951,243570,
OMJamie,We Don't Talk Anymore (Jungkook Violin Duet),0F019JuPUb4TZCN5ZnexxI,,0.498,0.484,1,-10.601,0,0.112,0.0,0.292,0.417,99.959,224211,
Anirudh Ravichander,Kadhal Kan Kattudhe,5W5vPvu6DkmqdvJXfjvSvO,,0.417,0.545,2,-4.933,0,0.0345,0.0,0.134,0.498,139.686,256735,
A.R. Rahman,"En Mannavva (From ""Lingaa"")",6deX6yxTFo4LjGiES01Rhl,,0.432,0.68,7,-6.574,0,0.0708,0.0,0.207,0.577,79.717,284616,
A.R. Rahman,Pookkalae Sattru Oyivedungal,5Nuv6312XkkZd82AnnSc9g,,0.678,0.776,2,-5.827,1,0.0828,0.0,0.127,0.625,85.942,308162,
A.R. Rahman,Nenjam Ellam,5lmgII1wyydsuqXEOvzpSy,,0.821,0.548,9,-9.686,0,0.0442,0.00136,0.101,0.854,122.025,321760,
A.R. Rahman,"Mona Gasolina (From ""Lingaa"")",7i5cLj5bVFdE0ay8lgDB9f,,0.731,0.905,0,-3.819,0,0.212,0.0,0.0791,0.585,94.976,360569,
A.R. Rahman,"Ok Jaanu Title Track (From ""OK Jaanu"")",6NrGV8OGzgsbRXQMnlGk66,,0.598,0.887,9,-6.992,1,0.0802,5.84e-06,0.166,0.704,159.977,206250,
A.R. Rahman,Mental Manadhil,4mOmWSdTmf6fSAibGWCKp7,,0.568,0.886,6,-7.983,0,0.081,3.4e-05,0.361,0.846,160.054,205759,
A.R. Rahman,Naan Un,0cXVxSdii7K2ArGhIlFDMc,,0.47,0.521,6,-11.142,0,0.0391,3.46e-06,0.112,0.328,142.266,288360,
A.R. Rahman,Kaadhalai Solla Mudiyatha,4WyPaZn24aTEowohl4jHA3,,0.546,0.494,2,-10.597,1,0.0351,2.46e-06,0.0797,0.268,125.969,292200,
A.R. Rahman,Murali Mogha,2fcGiuEhTyQehcexfD5eTl,,0.658,0.724,2,-7.461,1,0.0498,0.0,0.0464,0.819,132.933,274112,
A.R. Rahman,Kulu Valilay,2j1LtvrVR8dcBEI0vJ3xA0,,0.876,0.309,7,-17.921,1,0.052,0.0,0.0926,0.429,121.964,371285,
A.R. Rahman,Thilana,6s8XqSpUjPQZ4YezYEyYsA,,0.823,0.597,0,-14.43,1,0.222,4.44e-05,0.118,0.669,106.06,383071,
